categorias,tokens,etiquetas
Bswift,"['xxx', 'execut', 'retir', 'name', 'phone', 'email', 'execut', 'retir', 'come', 'month', 'septemb', 'chang', 'fidel', 'paid', 'month', 'octob', 'paid', 'everyth', 'revers', 'call', 'fidel', 'do', 'anyth', 'fidel', 'do', 'anyth', 'must', 'contact', 'resolut', 'escal', 'pension', 'review', 'happen', 'addit', 'info']",1
Bswift,"['benefit', 'termin', 'letter', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'termin', 'letter', 'insur', 'famili', 'group', 'former', 'employe', 'mention', 'seem', 'insur', 'coverag', 'aetna', 'research', 'sap', 'confirm', 'pii', 'found', 'employe', 'bswift', 'status', 'unact', 'check', 'benefit', 'coverag', 'say', 'waiv', 'resolut', 'escal', 'benefit', 'depart', 'handl', 'addit', 'info', 'moment']",1
Bswift,"['copi', 'marriag', 'licens', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['rehn', 'death', 'notif', 'name', 'rehn', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'notifi', 'death', 'mom', 'research', 'check', 'bswift', 'system', 'resolut', 'provid', 'lafarg', 'pension', 'depart', 'phone', 'number', 'addit', 'info']",1
Bswift,"['dental', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'need', 'dental', 'extract', 'tooth', 'crown', 'need', 'implant', 'dentist', 'toothach', 'work', 'stress', 'go', 'dentist', 'call', 'cigna', 'told', 'procedur', 'cover', 'insur', 'research', 'bswift', 'dental', 'coverag', 'current', 'activ', 'resolut', 'escal', 'benefit', 'valid', 'could', 'get', 'least', 'coverag', 'dental', 'insur', 'option', 'addit', 'info']",1
Bswift,"['bswift', 'account', 'unlock', 'help', 'email', 'account', 'set', 'need', 'bswift', 'account', 'unlock', 'also', 'need', 'help', 'set', 'email', 'account', 'sent', 'verizon', 'samsung', 'galaxi', 'smartphon', 'get', 'outlook', 'android', 'http', 'aka', 'aab', 'ysg', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['employe', 'beneficiari', 'list', 'twice', 'bswift', 'list', 'twice', 'beneficiari', 'bswift', 'employe', 'thank', 'administr', 'holcim', 'inc', 'midlothian', 'phone', 'mobil', 'www', 'holcim', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['kerner', 'benefit', 'deduct', 'name', 'kerner', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'know', 'get', 'deduct', 'insur', 'period', 'receiv', 'confirm', 'benefit', 'opt', 'research', 'bswift', 'puoc', 'resolut', 'escal', 'benefit', 'start', 'day', 'opt', 'approv', 'pleas', 'valid', 'reimburs', 'appli', 'addit', 'info']",1
Bswift,"['credit', 'coverag', 'insur', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'need', 'credit', 'coverag', 'letter', 'coverag', 'need', 'chang', 'wife', 'insur', 'research', 'bswift', 'resolut', 'inform', 'provid', 'correct', 'escal', 'benefit', 'issu', 'letter', 'addit', 'info']",1
Bswift,"['attorney', 'name', 'cinthia', 'happ', 'need', 'letter', 'credit', 'coverag', 'dad', 'appli', 'medicar', 'pleas', 'find', 'attach', 'attorney', 'author', 'email', 'phone', 'address', 'overview', 'canonsburg', 'research', 'resolut', 'escal', 'benefit', 'addit', 'info', 'pleas', 'attach', 'thank', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['retire', 'bswift', 'inquiri', 'name', 'retire', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'tri', 'contact', 'bswift', 'bank', 'account', 'receiv', 'life', 'insur', 'get', 'mix', 'usd', 'own', 'deposit', 'bswift', 'account', 'want', 'get', 'tho', 'back', 'research', 'bswift', 'resolut', 'bswift', 'number', 'share']",1
Bswift,"['sunday', 'life', 'insur', 'life', 'insur', 'polici', 'want', 'mail', 'life', 'insur', 'polici', 'howev', 'give', 'cigna', 'life', 'insur', 'later', 'necessari', 'address', 'old', 'denbigh', 'blvd', 'apt', 'address', 'citi', 'newport', 'news', 'zip', 'home', 'phone']",1
Bswift,"['retir', 'benefit', 'task', 'cousin', 'tri', 'take', 'care', 'matter', 'pass', 'away', 'saturday', 'next', 'could', 'pleas', 'let', 'know', 'need', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['contact', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'wife', 'call', 'behalf', 'husband', 'advis', 'contact', 'call', 'contact', 'research', 'sap', 'googl', 'contact', 'resolut', 'email', 'provid', 'addit', 'info', 'moment']",1
Bswift,"['terwilleg', 'hello', 'attach', 'death', 'certif', 'terwilleg', 'record', 'life', 'insur', 'benefit', 'pleas', 'contact', 'concern', 'respect', 'funer', 'home', 'antwerp', 'ohio', 'www', 'dooleyfuneralhom', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['life', 'insur', 'question', 'want', 'check', 'entitl', 'life', 'insur', 'confirm', 'inform', 'action', 'requir']",1
Bswift,"['elig', 'intern', 'elig', 'pleas', 'delet', 'imag', 'imag', 'png', 'pension', 'analyst', 'lafargeholcim', 'arbor', 'dunde', 'phone', 'fax', 'email', 'web', 'www', 'lafargeholcim', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['xxx', 'xxx', 'call', 'today', 'state', 'wife', 'go', 'dentist', 'yesterday', 'insur', 'cancel', 'decemb', 'verifi', 'bswift', 'coverag', 'except', 'dental', 'complet', 'success', 'open', 'enrol', 'email']",1
Bswift,"['elig', 'intern', 'elig', 'pleas', 'delet', 'imag', 'imag', 'png', 'pension', 'analyst', 'lafargeholcim', 'arbor', 'dunde', 'phone', 'fax', 'email', 'web', 'www', 'lafargeholcim', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['life', 'event', 'wife', 'lose', 'one', 'month', 'ago', 'submit', 'paper', 'order', 'gain', 'coverag', 'life', 'event', 'proof', 'alreadi', 'attach', 'bswift', 'receiv', 'messag', 'bswift', 'state', 'document', 'accept', 'would', 'need', 'verifi', 'send', 'rest', 'document', 'platform', 'could', 'everyth', 'alright', 'end', 'suggest', 'get', 'touch', 'bswift', 'technic', 'support', 'reach', 'back', 'necessari', 'action', 'take', 'end']",1
Bswift,"['retire', 'via', 'benefit', 'hra', 'info', 'retire', 'via', 'benefit', 'issu', 'team', 'retire', 'call', 'get', 'support', 'via', 'benefit', 'state', 'get', 'hra', 'stipend', 'amount', 'promis', 'avail', 'peopl', 'retir', 'pleas', 'review', 'let', 'know', 'explain', 'resolut', 'via', 'benefit', 'mention', 'await', 'confirm', 'end', 'respons', 'help', 'benefit', 'retire', 'famili', 'email', 'address', 'use', 'one', 'phone', 'number', 'hra', 'via', 'benefit', 'say']",1
Bswift,"['insur', 'doc', 'fax', 'fax', 'inform', 'wife', 'insur', 'make', 'sure', 'receiv', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['reach', 'bswift', 'contact', 'featur', 'meant', 'potenti', 'custom', 'current', 'client', 'sinc', 'realli', 'use', 'bswift', 'custom', 'could', 'pleas', 'need', 'notic', 'bswift', 'disabl', 'reset', 'password', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['ltd', 'year', 'insur', 'cancel', 'team', 'disabl', 'year', 'sever', 'affect', 'notifi', 'februari', 'get', 'insur', 'cancel', 'review', 'employe', 'medic', 'record', 'state', 'abl', 'work', 'promis', 'ltd', 'everi', 'year', 'past', 'year', 'get', 'letter', 'year', 'state', 'continu', 'work', 'get', 'attorney', 'would', 'fight', 'also', 'call', 'cigna', 'cigna', 'told', 'actual', 'sent', 'notif', 'cancel', 'could', 'guy', 'pleas', 'check', 'mani', 'thank', 'benefit', 'specialist']",1
Bswift,"['elig', 'stipend', 'hra', 'upon', 'retir', 'team', 'want', 'confirm', 'elig', 'stipend', 'hra', 'upon', 'retir', 'want', 'confirm', 'benefit', 'list', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'yes', 'pleas', 'use', 'compani', 'email', 'want', 'confirm', 'elig', 'stipend', 'hra', 'upon', 'retir', 'want', 'confirm', 'benefit', 'list', 'research', 'research', 'resolut', 'tier', 'detail', 'addit', 'info']",1
Bswift,"['death', 'notif', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'death', 'notif', 'pleas', 'research', 'resolut', 'ca', 'escal', 'yeferson', 'addit', 'info', 'pension', 'automat', 'withdraw', 'name', 'date', 'birth', 'date', 'death', 'surviv', 'spous', 'surviv', 'spous', 'xxx', 'name', 'spous', 'date', 'birth', 'notifi', 'relationship', 'email', 'address', 'phone', 'address', 'fredonia']",1
Bswift,"['life', 'insur', 'contact', 'father', 'pass', 'away', 'start', 'claim', 'life', 'insur', 'told', 'someon', 'go', 'contact', 'go', 'without', 'want', 'know', 'contact', 'sinc', 'alreadi', 'talk', 'cigna', 'life', 'insur', 'help', 'life', 'insur', 'transfer', 'anoth', 'compani', 'transfer', 'pension', 'sinc', 'inform', 'bswift', 'alreadi', 'talk', 'cigna', 'life', 'insur']",1
Bswift,"['daughter', 'insur', 'daughter', 'year', 'old', 'insur', 'check', 'found', 'cover', 'pleas', 'advis', 'thank', 'administr', 'holcim', 'inc', 'midlothian', 'phone', 'mobil', 'www', 'holcim', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['add', 'spous', 'insur', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'marriag', 'licens', 'want', 'know', 'add', 'wife', 'insur', 'research', 'bswift', 'resolut', 'let', 'know', 'add', 'proof', 'tax', 'joint', 'well', 'need', 'someth', 'els', 'proof', 'valid', 'addit', 'info']",1
Bswift,"['pension', 'accru', 'name', 'verifi', 'ssn', 'yes', 'verifi', 'dob', 'yes', 'phone', 'number', 'email', 'address', 'request', 'want', 'know', 'much', 'accru', 'pension', 'research', 'valid', 'yeferson', 'told', 'must', 'fidel', 'direct', 'resolut', 'provid', 'fidel', 'phone', 'number', 'transfer', 'phone', 'addit', 'info']",1
Bswift,"['spous', 'coverag', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'want', 'remov', 'wife', 'benefit', 'sent', 'document', 'email', 'say', 'offici', 'letterhead', 'research', 'bsift', 'benefit', 'waiv', 'realli', 'understand', 'receiv', 'email', 'first', 'request', 'offici', 'letterhead', 'sent', 'valid', 'per', 'email', 'receiv', 'resolut', 'inform', 'escal', 'benefit', 'process', 'assist', 'addit', 'info', 'employe', 'receiv', 'email', 'even', 'though', 'sent', 'doc', 'bswift', 'request', 'pleas', 'confirm', 'bswift', 'weather', 'requir', 'updat', 'document', 'get', 'process', 'complet']",1
Bswift,"['covid', 'claim', 'cigna', 'employe', 'go', 'get', 'covid', 'do', 'doctor', 'locat', 'charg', 'someth', 'could', 'send', 'insur', 'compani', 'paid', 'thank', 'offic', 'manag', 'joppa', 'cement', 'lafargeholcim', 'chain', 'tel', 'cell', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['tobacco', 'surcharg', 'thank', 'thank', 'resourc', 'manag', 'materi', 'corp', 'member', 'lafargeholcim', 'inc', 'road', 'cell', 'fax', 'www', 'materialsthatperform', 'com', 'email', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'email', 'telephon', 'nov', 'write', 'hello', 'refund', 'process', 'payment', 'date', 'delimit', 'great', 'imag', 'imag', 'png', 'fri', 'nov', 'write', 'remov', 'spous', 'medic', 'effect', 'tobacco', 'surcharg', 'tobacco', 'use', 'surcharg', 'stop', 'pleas', 'end', 'date', 'surcharg', 'refund', 'extra', 'deduct', 'thank', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'payrol', 'mdm', 'specialist', 'hire', 'retir', 'sur', 'edificio', 'latitud', 'sur', 'sabaneta', 'antioquia', 'colombia', 'www', 'ab', 'com', 'http', 'www', 'ab', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['child', 'coverag', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'check', 'child', 'cover', 'research', 'check', 'bswift', 'resolut', 'alreadi', 'cover', 'medic', 'dental', 'vision', 'addit', 'info']",1
Bswift,"['medicar', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'contact', 'phone', 'want', 'know', 'go', 'medicar', 'wife', 'continu', 'lafarg', 'medic', 'coverag', 'benefit', 'remain', 'thank', 'research', 'bswift', 'check', 'previous', 'case', 'resolut', 'tier', 'addit', 'info']",1
Bswift,"['benefit', 'deduct', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'told', 'deduct', 'stub', 'receiv', 'anyth', 'cigna', 'drug', 'card', 'etc', 'research', 'check', 'coverag', 'bswift', 'deduct', 'mandatori', 'insur', 'std', 'ltc', 'etc', 'main', 'paid', 'compani', 'resolut', 'info', 'provid', 'phone', 'addit', 'info']",1
Bswift,"['come', 'back', 'layoff', 'effect', 'want', 'benefit', 'reactiv', 'full', 'name', 'applic', 'ssn', 'xxx', 'dob', 'valid', 'ticket', 'reason', 'come', 'back', 'layoff', 'effect', 'want', 'benefit', 'reactiv', 'call', 'number', 'email', 'address', 'research', 'bswift', 'inde', 'benefit', 'waiv', 'contribut', 'receiv', 'resolut', 'task', 'benefit', 'team', 'share', 'biswift', 'bill', 'phone', 'number', 'contact', 'biswift', 'get', 'option', 'unpaid', 'contribut', 'addit', 'info']",1
Bswift,"['xxx', 'death', 'notif', 'name', 'ssn', 'date', 'birth', 'date', 'death', 'surviv', 'spous', 'yes', 'name', 'spous', 'elna', 'date', 'birth', 'notifi', 'relationship', 'email', 'address', 'phone', 'address', 'victori', 'height', 'cirston']",1
Bswift,"['pleas', 'audit', 'task', 'death', 'notif', 'date', 'death', 'ssn', 'spous', 'notifi', 'name', 'relationship', 'deceas', 'daughter', 'phone', 'number', 'address', 'bar', 'yes', 'pension', 'number', 'yes', 'request', 'death', 'certif', 'yes']",1
Bswift,"['cont', 'certifi', 'payrol', 'report', 'request', 'afternoon', 'attach', 'report', 'list', 'job', 'need', 'certifi', 'payrol', 'report', 'contract', 'week', 'end', 'thank', 'nice', 'night', 'payrol', 'specialist', 'aggreg', 'industri', 'broadway', 'saugus', 'phone', 'fax', 'number', 'email', 'www', 'aggreg', 'com', 'member', 'lafargeholcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['dental', 'enrol', 'get', 'open', 'enrol', 'year', 'sinc', 'get', 'laid', 'locat', 'told', 'return', 'layoff', 'could', 'give', 'reinstat', 'benefit', 'sinc', 'enrol', 'health', 'need', 'accord', 'need', 'dental', 'could', 'pleas', 'check']",1
Bswift,"['request', 'ritm', 'inbound', 'request', 'pleas', 'find', 'attach', 'document', 'cigna', 'physician', 'show', 'elig', 'continu', 'coverag', 'health', 'turn', 'year', 'age', 'disabl', 'birth', 'approv', 'remain', 'cover', 'cigna', 'health', 'coverag', 'pleas', 'question', 'need', 'inform', 'today', 'without', 'health', 'care', 'medic', 'coverag', 'pleas', 'resolv', 'asap', 'thank', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['callinf', 'behalf', 'benefit', 'coverag', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'want', 'contact', 'call', 'regard', 'enrol', 'health', 'insur', 'coverag', 'start', 'compani', 'research', 'sap', 'bswift', 'resolut', 'valid', 'bswift', 'coverag', 'effect', 'would', 'like', 'confirm', 'actual', 'coverag', 'start', 'date', 'could', 'effect', 'date', 'date', 'one', 'pleas', 'confirm', 'get', 'back', 'addit', 'info', 'moment']",1
Bswift,"['benefit', 'premium', 'debt', 'name', 'wife', 'verifi', 'ssn', 'yes', 'verifi', 'dob', 'yes', 'phone', 'number', 'email', 'address', 'request', 'layoff', 'return', 'gradual', 'work', 'work', 'hour', 'week', 'nevertheless', 'pay', 'premium', 'layoff', 'period', 'receiv', 'want', 'know', 'much', 'owe', 'benefit', 'premium', 'much', 'current', 'debt', 'research', 'check', 'chequ', 'let', 'know', 'go', 'check', 'need', 'contact', 'bswift', 'bill', 'inform', 'resolut', 'escal', 'benefit', 'addit', 'info']",1
Bswift,"['attach', 'request', 'regard', 'employe', 'pertain', 'child', 'support', 'order', 'child', 'support', 'order', 'employe']",1
Bswift,"['poa', 'document', 'task', 'inbound', 'request', 'request', 'number', 'ritm', 'concern', 'intend', 'disclaim', 'interest', 'polici', 'attach', 'find', 'copi', 'poa', 'document', 'pleas', 'let', 'know', 'question', 'respect', 'border', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['dental', 'benefit', 'wife', 'call', 'today', 'state', 'husband', 'hire', 'year', 'never', 'advis', 'must', 'enrol', 'everi', 'year', 'open', 'enrol', 'season', 'also', 'never', 'get', 'medic', 'card', 'alway', 'issu', 'contact', 'peopl', 'also', 'problem', 'corpor', 'email', 'go', 'januari', 'dentist', 'told', 'benefit', 'verifi', 'bswift', 'cover', 'dental', 'vision', 'fact', 'open', 'enrol', 'explain', 'except', 'regard', 'open', 'enrol', 'season', 'life', 'event', 'makign', 'refer', 'hire', 'none', 'doubl', 'check', 'benefit', 'reach', 'back']",1
Bswift,"['tobacco', 'cessat', 'program', 'refund', 'stop', 'work', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'contact', 'want', 'know', 'get', 'refund', 'research', 'sap', 'bswift', 'check', 'previous', 'case', 'resolut', 'await', 'respons', 'via', 'chat', 'addit', 'info']",1
Bswift,"['add', 'spous', 'insur', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'add', 'wife', 'insur', 'research', 'bswift', 'resolut', 'explain', 'could', 'add', 'life', 'event', 'upload', 'document', 'let', 'know', 'must', 'upload', 'asap', 'ee', 'day', 'life', 'event', 'report', 'bswift', 'encourag', 'back', 'verifi', 'upload', 'correct', 'addit', 'info']",1
Bswift,"['loss', 'fund', 'notic', 'appeal', 'process', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'contact', 'via', 'email', 'retire', 'call', 'via', 'benefit', 'told', 'receiv', 'notic', 'lafarg', 'state', 'benefit', 'would', 'stop', 'concern', 'via', 'benefit', 'give', 'inform', 'letter', 'receiv', 'provid', 'inform', 'either', 'concern', 'wife', 'also', 'depend', 'benefit', 'research', 'bswift', 'check', 'previous', 'case', 'yes', 'resolut', 'addit', 'info']",1
Bswift,"['lafarg', 'never', 'contact', 'cignalif', 'insur', 'retire', 'death', 'notif', 'followup', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'spous', 'call', 'letter', 'mistaken', 'name', 'spell', 'incorrect', 'pleas', 'send', 'correct', 'letter', 'via', 'email', 'addit', 'cigna', 'life', 'insur', 'told', 'anyth', 'life', 'insur', 'claim', 'lafarg', 'perhap', 'need', 'follow', 'never', 'get', 'anyth', 'peopl', 'research', 'previous', 'case', 'found', 'resolut', 'tier', 'addit', 'info']",1
