categorias,tokens,etiquetas
Bswift,"['life', 'event', 'status', 'bswift', 'work', 'howev', 'want', 'make', 'sure', 'everyth', 'life', 'event', 'go', 'us', 'compani', 'email', 'thank']",1
Bswift,"['benefit', 'enrol', 'morn', 'could', 'someon', 'pleas', 'explain', 'hospit', 'care', 'benefit', 'coverag', 'someth', 'alreadi', 'includ', 'health', 'care', 'select', 'add', 'benefit', 'coverag', 'would', 'hospit', 'stay', 'cover', 'one', 'health', 'care', 'select', 'thank', 'cic', 'arm', 'risk', 'manag', 'analyst', 'holcim', 'fireston', 'build', 'product', 'arbor', 'dunde', 'offic', 'cell', 'fax', 'www', 'lafargeholcim', 'www', 'lafarg', 'www', 'concretethatperform', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['medic', 'insur', 'advis', 'never', 'enrol', 'even', 'medic', 'need', 'reach', 'close', 'ticket']",1
Bswift,"['assist', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'contact', 'need', 'help', 'comput', 'devic', 'access', 'system', 'research', 'check', 'previous', 'case', 'resolut', 'advis', 'ask', 'help', 'direct', 'manag', 'addit', 'info']",1
Bswift,"['bswift', 'password', 'reset', 'password', 'reset', 'detail', 'provid']",1
Bswift,"['bswift', 'access', 'detail', 'provid', 'password', 'reset', 'close', 'ticket']",1
Bswift,"['detail', 'provid', 'bswift', 'transfer', 'bswift', 'tech', 'support', 'give', 'number', 'password', 'reset']",1
Bswift,"['westlak', 'life', 'insur', 'querri', 'detail', 'provid']",1
Bswift,"['laplaunt', 'except', 'request', 'waiv', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'laplaunt', 'want', 'contact', 'compani', 'email', 'think', 'actual', 'process', 'finish', 'realiz', 'want', 'medic', 'dental', 'coverag', 'want', 'waiv', 'whole', 'famili', 'coverag', 'end', 'year', 'outsid', 'one', 'ask', 'approv', 'consid', 'possibl', 'pleas', 'notifi', 'via', 'email', 'research', 'sap', 'bswift', 'check', 'previous', 'case', 'yes', 'resolut', 'tier', 'addit', 'info', 'correct', 'want', 'dental', 'medic', 'waiv', 'rest']",1
Bswift,"['name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'employe', 'want', 'set', 'research', 'resolut', 'let', 'know', 'must', 'contact', 'fidel', 'transfer', 'phone', 'addit', 'info']",1
Bswift,"['aulbrey', 'covid', 'assist', 'program', 'name', 'cigna', 'medic', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'aulbrey', 'return', 'compani', 'covid', 'leav', 'told', 'insur', 'offer', 'covid', 'assist', 'without', 'get', 'covid', 'compani', 'research', 'bswift', 'resolut', 'escal', 'benefit', 'addit', 'info']",1
Bswift,"['unemploy', 'benefit', 'claim', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['pension', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'address', 'fargo', 'payment', 'octob', 'work', 'want', 'know', 'contribut', 'transfer', 'contribut', 'go', 'deposit', 'research', 'sap', 'resolut', 'escal', 'yerfeson', 'addit', 'info']",1
Bswift,"['add', 'beneficiari', 'insur', 'name', 'wife', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'want', 'add', 'beneficiari', 'husband', 'health', 'polici', 'also', 'want', 'know', 'amount', 'life', 'insur', 'research', 'bswift', 'resolut', 'escal', 'pension', 'valid', 'process', 'beneficiari', 'form', 'retire', 'addit', 'info']",1
Bswift,"['tobacco', 'cessat', 'program', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'complet', 'tobacco', 'cessat', 'program', 'receiv', 'complet', 'reimburs', 'research', 'resolut', 'let', 'know', 'must', 'cigna', 'request', 'send', 'inform', 'relat', 'reimburs', 'receiv', 'phone', 'number', 'provid', 'addit', 'info']",1
Bswift,"['task', 'inbound', 'request', 'pleas', 'review', 'task', 'go', 'research', 'howev', 'get', 'option', 'start', 'life', 'event', 'forward', 'email', 'pleas', 'provid', 'respons', 'email']",1
Bswift,"['sunday', 'xxx', 'polici', 'inform', 'name', 'sunday', 'retire', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'receiv', 'letter', 'year', 'relat', 'transfer', 'group', 'life', 'insur', 'cigna', 'never', 'receiv', 'inform', 'need', 'infor', 'polici', 'life', 'insur', 'amount', 'research', 'bswift', 'activ', 'system', 'resolut', 'provid', 'via', 'benefit', 'phone', 'number', 'addit', 'info']",1
Bswift,"['bruzeau', 'pension', 'benefit', 'name', 'bruzeau', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'receiv', 'notif', 'social', 'secur', 'could', 'entitl', 'benefit', 'research', 'docdna', 'resolut', 'pension', 'dpt', 'phone', 'number', 'provid', 'addit', 'info']",1
Bswift,"['discrep', 'medic', 'deduct', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'contact', 'compani', 'email', 'request', 'child', 'support', 'offic', 'much', 'pay', 'child', 'check', 'bswift', 'pay', 'per', 'go', 'ahead', 'open', 'guid', 'medic', 'bronz', 'offici', 'document', 'say', 'usd', 'month', 'amount', 'divid', 'would', 'pay', 'bswift', 'show', 'bronz', 'one', 'look', 'slight', 'differ', 'anyway', 'end', 'need', 'know', 'much', 'would', 'exact', 'child', 'appreci', 'know', 'precis', 'amount', 'child', 'cost', 'subtract', 'differ', 'provid', 'info', 'research', 'sap', 'bswift', 'check', 'previous', 'case', 'resolut', 'addit', 'info']",1
Bswift,"['virgin', 'puls', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'tri', 'upload', 'vaccin', 'certif', 'virgin', 'puls', 'enter', 'system', 'say', 'technic', 'research', 'resolut', 'provid', 'virgin', 'puls', 'phone', 'number', 'assist', 'addit', 'info']",1
Bswift,"['xxx', 'beneficiari', 'nomin', 'name', 'retire', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'check', 'beneficiari', 'polici', 'wife', 'pass', 'away', 'chang', 'remarri', 'want', 'add', 'child', 'first', 'marriag', 'research', 'bswift', 'employe', 'beneficiari', 'current', 'resolut', 'mail', 'beneficiari', 'chang', 'form', 'yosemit', 'court', 'citi', 'addit', 'info']",1
Bswift,"['add', 'depend', 'insur', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'know', 'life', 'event', 'document', 'upload', 'correct', 'system', 'research', 'bswift', 'resolut', 'life', 'event', 'loss', 'coverag', 'creat', 'correct', 'upload', 'employe', 'need', 'wait', 'next', 'week', 'get', 'approv', 'bswift', 'addit', 'info']",1
Bswift,"['benefit', 'coverag', 'issu', 'follow', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'know', 'go', 'insur', 'activ', 'research', 'bswift', 'task', 'resolut', 'provid', 'inform', 'ticket', 'insur', 'reestablish', 'sinc', 'activ', 'bswift', 'addit', 'info']",1
Bswift,"['benefit', 'coverag', 'issu', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'use', 'benefit', 'card', 'cigna', 'today', 'told', 'valid', 'research', 'bswift', 'sinc', 'insur', 'activ', 'stop', 'contribut', 'check', 'sap', 'stop', 'work', 'sinc', 'middl', 'septemb', 'middl', 'nevertheless', 'current', 'charg', 'insur', 'insur', 'exist', 'resolut', 'escal', 'benefit', 'valid', 'addit', 'info', 'employe', 'spanish']",1
Bswift,"['chang', 'benefit', 'administr', 'name', 'daughter', 'phoeb', 'receiv', 'letter', 'state', 'chang', 'benefit', 'administr', 'fidel', 'normal', 'chequ', 'appear', 'account', 'resolut', 'provid', 'fidel', 'pension', 'depart', 'phone', 'number', 'get', 'assist', 'addit', 'info']",1
Bswift,"['bswift', 'deni', 'marriag', 'doc', 'team', 'bswift', 'deni', 'document', 'upload', 'issu', 'govern', 'agenc', 'want', 'doubl', 'check', 'part', 'say', 'get', 'gover', 'mani', 'thank', 'check', 'want', 'call', 'pleas', 'let', 'know', 'receiv', 'respons', 'thank']",1
Bswift,"['bswift', 'deni', 'marriag', 'doc', 'team', 'bswift', 'deni', 'document', 'upload', 'issu', 'govern', 'agenc', 'want', 'doubl', 'check', 'part', 'say', 'get', 'gover', 'mani', 'thank', 'check', 'want', 'call', 'pleas', 'let', 'know', 'receiv', 'respons', 'thank']",1
Bswift,"['insur', 'pension', 'info', 'name', 'retire', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'go', 'januari', 'want', 'know', 'wife', 'go', 'cover', 'insur', 'want', 'know', 'pension', 'current', 'resolut', 'escal', 'pension', 'team', 'addit', 'info', 'alreadi', 'call', 'via', 'benefit', 'sent', 'back']",1
Bswift,"['medicar', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'contact', 'phone', 'want', 'know', 'go', 'medicar', 'wife', 'continu', 'lafarg', 'medic', 'coverag', 'benefit', 'remain', 'thank', 'research', 'bswift', 'check', 'previous', 'case', 'resolut', 'tier', 'addit', 'info']",1
Bswift,"['name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'want', 'contact', 'email', 'look', 'open', 'enrol', 'learn', 'seem', 'abl', 'elect', 'research', 'sap', 'resolut', 'escal', 'benefit', 'help', 'instruct', 'employe', 'addit', 'info', 'pleas', 'provid', 'clear', 'instruct', 'everyth', 'scratch']",1
Bswift,"['set', 'name', 'verifi', 'ssn', 'want', 'know', 'set', 'research', 'sap', 'resolut', 'let', 'know', 'must', 'contact', 'fidel', 'direct', 'set', 'account', 'addit', 'info']",1
Bswift,"['retire', 'death', 'fyi', 'retire', 'pass', 'away', 'contact', 'info', 'creekfront', 'phone', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['wife', 'medicar', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'wife', 'turn', 'year', 'old', 'year', 'medicar', 'want', 'know', 'appli', 'insur', 'resolut', 'escal', 'benefit', 'addit', 'info']",1
Bswift,"['sunday', 'retire', 'request', 'letter', 'credit', 'coverag', 'life', 'insur', 'name', 'sunday', 'retire', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'receiv', 'letter', 'year', 'relat', 'transfer', 'group', 'life', 'insur', 'cigna', 'never', 'receiv', 'inform', 'explain', 'need', 'copi', 'possibl', 'life', 'insur', 'polici', 'credit', 'coverag', 'letter', 'state', 'need', 'do', 'pass', 'away', 'total', 'amount', 'life', 'insur', 'alreadi', 'explain', 'estim', 'amount', 'pleas', 'mail', 'address', 'bswift', 'research', 'bswift', 'resolut', 'addit', 'info']",1
Bswift,"['medic', 'insur', 'question', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'need', 'know', 'clinic', 'area', 'abl', 'attend', 'use', 'medic', 'insur', 'research', 'bswift', 'coverag', 'activ', 'resolut', 'let', 'know', 'ust', 'contact', 'cigna', 'kind', 'inform', 'transfer', 'addit', 'info']",1
Bswift,"['retire', 'medic', 'insur', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'retir', 'septemb', 'want', 'know', 'medic', 'insur', 'receiv', 'inform', 'research', 'bswift', 'resolut', 'current', 'cover', 'wellcar', 'pre', 'retire', 'let', 'know', 'inform', 'contact', 'via', 'benefit', 'pre', 'addit', 'info']",1
Bswift,"['insur', 'drop', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'work', 'colorado', 'ltd', 'compani', 'sinc', 'receiv', 'letter', 'bswift', 'state', 'insur', 'talk', 'bswift', 'told', 'alreadi', 'return', 'work', 'research', 'bswift', 'sap', 'resolut', 'escal', 'benefit', 'team', 'addit', 'info']",1
Bswift,"['thaddeus', 'question', 'name', 'thaddeus', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'research', 'valid', 'yeferson', 'resolut', 'employe', 'confirm', 'addit', 'info']",1
Bswift,"['estevan', 'bswift', 'account', 'reset', 'name', 'estevan', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'need', 'account', 'reset', 'bswift', 'account', 'research', 'bswift', 'resolut', 'reset', 'password', 'onlin', 'work', 'addit', 'info']",1
Bswift,"['xxx', 'pension', 'issu', 'name', 'retire', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'retire', 'sinc', 'problem', 'receiv', 'fidel', 'call', 'fidel', 'told', 'compani', 'must', 'author', 'releas', 'research', 'bswift', 'valid', 'yeferson', 'told', 'author', 'anyth', 'fidel', 'need', 'someth', 'side', 'encourag', 'pleas', 'fidel', 'ask', 'reach', 'direct', 'detail', 'explan', 'need', 'resolut', 'inform', 'communic', 'phone', 'addit', 'info']",1
Bswift,"['life', 'event', 'enrol', 'miss', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'us', 'compani', 'email', 'want', 'contact', 'compani', 'email', 'life', 'event', 'need', 'remov', 'husband', 'turn', 'medicar', 'miss', 'open', 'enrol', 'window', 'remov', 'research', 'bswift', 'sap', 'check', 'previo', 'case', 'resolut', 'tier', 'pleas', 'request', 'except', 'enrol', 'window', 'miss', 'doc', 'upload', 'addit', 'info']",1
Bswift,"['tax', 'deduct', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'deduct', 'tax', 'payment', 'usual', 'deduct', 'want', 'know', 'differ', 'research', 'sap', 'puoc', 'resolut', 'escal', 'pension', 'valid', 'differ', 'employe', 'want', 'back', 'origin', 'deduct', 'addit', 'info']",1
Bswift,"['bswift', 'account', 'lock', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'bswift', 'account', 'lock', 'research', 'bswift', 'resolut', 'reset', 'password', 'provid', 'password', 'receiv', 'messag', 'say', 'exceed', 'number', 'attempt', 'escal', 'benefit', 'addit', 'info']",1
Bswift,"['life', 'event', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'need', 'add', 'newborn', 'insur', 'research', 'bswift', 'resolut', 'explain', 'must', 'creat', 'life', 'event', 'bswift', 'add', 'addit', 'info']",1
Bswift,"['detail', 'provid']",1
Bswift,"['dental', 'benefit', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'deduct', 'insur', 'period', 'work', 'nevertheless', 'go', 'dentist', 'today', 'coverag', 'research', 'check', 'bswift', 'dental', 'vision', 'waiv', 'resolut', 'pleas', 'check', 'dental', 'vision', 'paid', 'addit', 'info', 'septemb', 'deduct', 'dental', 'vision', 'employe', 'spanish']",1
Bswift,"['retir', 'process', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'know', 'guidelin', 'retir', 'process', 'research', 'valid', 'yeferson', 'resolut', 'process', 'handl', 'direct', 'fidel', 'provid', 'phone', 'number', 'also', 'want', 'know', 'qualifi', 'life', 'insur', 'retir', 'escal', 'pension', 'provid', 'inform', 'addit', 'info']",1
Bswift,"['benefit', 'inform', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'insur', 'card', 'say', 'dental', 'want', 'know', 'vision', 'research', 'bswift', 'resolut', 'dental', 'bswift', 'health', 'care', 'benefit', 'pay', 'let', 'know', 'want', 'set', 'medic', 'vision', 'must', 'wait', 'octob', 'open', 'enrol', 'addit', 'info']",1
Bswift,"['cover', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'cover', 'insur', 'born', 'research', 'bswift', 'valid', 'upload', 'birth', 'certif', 'time', 'receiv', 'approv', 'reject', 'bswift', 'resolut', 'escal', 'benefit', 'assist', 'addit', 'info']",1
Bswift,"['covid', 'chart', 'name', 'verifi', 'ssn', 'phone', 'number', 'email', 'address', 'request', 'want', 'know', 'bswift', 'could', 'upload', 'inform', 'relat', 'covid', 'chart', 'mention', 'week', 'meet', 'compani', 'relat', 'topic', 'option', 'bswift', 'resolut', 'encourag', 'contact', 'yet', 'knowledg', 'relat', 'topic', 'contact', 'info', 'provid', 'addit', 'info']",1
Bswift,"['kerner', 'benefit', 'deduct', 'name', 'kerner', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'know', 'get', 'deduct', 'insur', 'period', 'receiv', 'confirm', 'benefit', 'opt', 'research', 'bswift', 'puoc', 'resolut', 'escal', 'benefit', 'start', 'day', 'opt', 'approv', 'pleas', 'valid', 'reimburs', 'appli', 'addit', 'info']",1
Bswift,"['get', 'disconnect', 'anoth', 'close', 'ticket', 'action']",1
Bswift,"['death', 'notif', 'pension', 'depart', 'provid', 'benefit', 'necessari', 'benefit', 'depart']",1
Bswift,"['qhc', 'letter', 'benefit', 'letter', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'lawyer', 'want', 'contact', 'email', 'via', 'mail', 'highway', 'citi', 'zip', 'code', 'call', 'recent', 'chang', 'make', 'necessari', 'receiv', 'qhc', 'letter', 'context', 'alpena', 'michigan', 'automobil', 'accid', 'polici', 'requir', 'need', 'letter', 'compani', 'state', 'insur', 'cover', 'kind', 'automobil', 'accid', 'qhc', 'letter', 'specif', 'deduct', 'mention', 'list', 'name', 'spous', 'child', 'coverag', 'necessari', 'includ', 'research', 'bswift', 'check', 'previous', 'case', 'yes', 'resolut', 'tier', 'pleas', 'review', 'addit', 'info']",1
